time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-02-17 00:00:00,2026-02-17,0.0,gti,100,-2.6,0.0,0.0,0.03,0.82,0.0,1.0,0.0
2026-02-17 01:00:00,2026-02-17,0.0,gti,100,-2.7,0.0,0.21,0.04,0.82,0.0,0.9996243714295467,0.0
2026-02-17 02:00:00,2026-02-17,0.0,gti,100,-2.7,0.0,0.91,0.05,0.82,0.0,0.998050245429975,0.0
2026-02-17 03:00:00,2026-02-17,0.0,gti,100,-2.9,0.0,0.42,0.05,0.82,0.0,0.9973522114133186,0.0
2026-02-17 04:00:00,2026-02-17,0.0,gti,100,-3.1,0.0,0.28,0.05,0.82,0.0,0.9968965326804444,0.0
2026-02-17 05:00:00,2026-02-17,0.0,gti,100,-3.0,0.0,0.0,0.05,0.82,0.0,0.9968965326804444,0.0
2026-02-17 06:00:00,2026-02-17,0.0,gti,100,-3.1,0.0,0.0,0.05,0.82,0.0,0.9968965326804444,0.0
2026-02-17 07:00:00,2026-02-17,0.0,gti,100,-3.6,0.0,0.07,0.07,0.82,0.0,0.9967838041388348,0.0
2026-02-17 08:00:00,2026-02-17,24.0,gti,90,-3.3,0.0,0.0,0.07,0.82,0.1608611345416946,0.9968095289367355,0.1608611345416946
2026-02-17 09:00:00,2026-02-17,123.0,gti,96,-1.8,0.0,0.0,0.07,0.82,0.8245226738722454,0.996941756832999,0.8245226738722454
2026-02-17 10:00:00,2026-02-17,217.0,gti,100,-1.2,0.0,0.0,0.06,0.82,1.4549883970109467,0.9971766291535287,1.4549883970109467
2026-02-17 11:00:00,2026-02-17,244.5,gti,100,-1.0,0.0,0.0,0.06,0.82,1.6398154305458545,0.9974437205346018,1.6398154305458545
2026-02-17 12:00:00,2026-02-17,313.0,gti,77,-0.5,0.0,0.0,0.05,0.82,2.099959704300055,0.9977894758273997,2.099959704300055
2026-02-17 13:00:00,2026-02-17,362.2,gti,100,0.5,0.0,0.0,0.04,0.82,2.4310368935386193,0.9981950204245502,2.4310368935386193
2026-02-17 14:00:00,2026-02-17,225.8,gti,100,1.5,0.0,0.0,0.04,0.82,1.5162523196946995,0.9986650147711301,1.5162523196946995
2026-02-17 15:00:00,2026-02-17,167.0,gti,88,2.5,0.0,0.0,0.04,0.82,1.122362023275963,0.9995137832092774,1.122362023275963
2026-02-17 16:00:00,2026-02-17,167.2,gti,40,2.5,0.0,0.0,0.03,0.82,1.1242527999999998,1.0,1.1242527999999998
2026-02-17 17:00:00,2026-02-17,63.0,gti,14,1.3,0.0,0.0,0.03,0.82,0.42361199999999993,1.0,0.42361199999999993
2026-02-17 18:00:00,2026-02-17,1.0,gti,26,0.4,0.0,0.0,0.03,0.82,0.006723999999999999,1.0,0.006723999999999999
2026-02-17 19:00:00,2026-02-17,0.0,gti,81,0.0,0.0,0.0,0.03,0.82,0.0,1.0,0.0
2026-02-17 20:00:00,2026-02-17,0.0,gti,11,-0.9,0.0,0.0,0.03,0.82,0.0,1.0,0.0
2026-02-17 21:00:00,2026-02-17,0.0,gti,24,-1.1,0.0,0.0,0.03,0.82,0.0,1.0,0.0
2026-02-17 22:00:00,2026-02-17,0.0,gti,65,-0.9,0.0,0.0,0.03,0.82,0.0,1.0,0.0
2026-02-17 23:00:00,2026-02-17,0.0,gti,100,-0.7,0.0,0.0,0.03,0.82,0.0,1.0,0.0
